"Proteins Unique Sequence ID"	"Protein FDR Confidence Combined"	"Master"	"Accession"	"Description"	"Contaminant"	"Coverage in Percent"	"Number of Unique Peptides"	"MW in kDa"	"Abundances Grouped buffer16 Control"	"Abundances Grouped buffer16 Sample"	"Abundances Grouped buffer19 Control"	"Abundances Grouped buffer19 Sample"	"Abundances Grouped buffer2 Control"	"Abundances Grouped buffer2 Sample"	"Abundances Grouped buffer25 Control"	"Abundances Grouped buffer25 Sample"	"Abundances Grouped buffer29 Control"	"Abundances Grouped buffer29 Sample"	"Abundances Grouped buffer3 Control"	"Abundances Grouped buffer3 Sample"	"Abundance F9 Heavy Control a buffer16"	"Abundance F10 Heavy Control b buffer16"	"Abundance F11 Heavy Control c buffer16"	"Abundance F12 Heavy Control d buffer16"	"Abundance F9 Light Sample a buffer16"	"Abundance F10 Light Sample b buffer16"	"Abundance F11 Light Sample c buffer16"	"Abundance F12 Light Sample d buffer16"	"Abundance F13 Heavy Control a buffer19"	"Abundance F14 Heavy Control b buffer19"	"Abundance F15 Heavy Control c buffer19"	"Abundance F16 Heavy Control d buffer19"	"Abundance F13 Light Sample a buffer19"	"Abundance F14 Light Sample b buffer19"	"Abundance F15 Light Sample c buffer19"	"Abundance F16 Light Sample d buffer19"	"Abundance F1 Heavy Control a buffer2"	"Abundance F2 Heavy Control b buffer2"	"Abundance F3 Heavy Control c buffer2"	"Abundance F4 Heavy Control d buffer2"	"Abundance F1 Light Sample a buffer2"	"Abundance F2 Light Sample b buffer2"	"Abundance F3 Light Sample c buffer2"	"Abundance F4 Light Sample d buffer2"	"Abundance F17 Heavy Control a buffer25"	"Abundance F18 Heavy Control b buffer25"	"Abundance F19 Heavy Control c buffer25"	"Abundance F20 Heavy Control d buffer25"	"Abundance F17 Light Sample a buffer25"	"Abundance F18 Light Sample b buffer25"	"Abundance F19 Light Sample c buffer25"	"Abundance F20 Light Sample d buffer25"	"Abundance F21 Heavy Control a buffer29"	"Abundance F22 Heavy Control b buffer29"	"Abundance F23 Heavy Control c buffer29"	"Abundance F24 Heavy Control d buffer29"	"Abundance F21 Light Sample a buffer29"	"Abundance F22 Light Sample b buffer29"	"Abundance F23 Light Sample c buffer29"	"Abundance F24 Light Sample d buffer29"	"Abundance F5 Heavy Control a buffer3"	"Abundance F6 Heavy Control b buffer3"	"Abundance F7 Heavy Control c buffer3"	"Abundance F8 Heavy Control d buffer3"	"Abundance F5 Light Sample a buffer3"	"Abundance F6 Light Sample b buffer3"	"Abundance F7 Light Sample c buffer3"	"Abundance F8 Light Sample d buffer3"	"Modifications"
"-8778470671322458913"	"High"	"IsMasterProtein"	"Q71UI9"	"Histone H2A.V OS=Homo sapiens OX=9606 GN=H2AZ2 PE=1 SV=3"	"False"	"23"	"1"	"13.5"	"86280.7382684056"	"92873.264298316"	"99219.061309849"	"192304.15625"	"88569.515625"	"127754.6875"	""	"104326.703125"	"50474.640625"	"105418.476026969"	"187238.115454672"	"146805.069330899"	""	""	"71337.6875"	"104353.8984375"	"50096.5625"	"112295.1171875"	"76810.4921875"	"124243.640625"	""	""	"88399.3046875"	"111363.1171875"	""	"124095.09375"	"192304.15625"	"208816.09375"	"88569.515625"	"93009.0859375"	""	"44780.51171875"	"130785.5546875"	"127754.6875"	""	"47745.89453125"	""	""	""	""	"104326.703125"	"165468.96875"	"85647.7734375"	""	"50474.640625"	""	""	""	"114539.875"	"97023.4609375"	""	""	"164073.046875"	"174404.828125"	"201015.71875"	"247296.5625"	"147535"	"154138.6875"	"146078.75"	"142654.703125"	""
"-4758086446517534587"	"High"	"IsMasterProtein"	"P62316"	"Small nuclear ribonucleoprotein Sm D2 OS=Homo sapiens OX=9606 GN=SNRPD2 PE=1 SV=1"	"False"	"25"	"2"	"13.5"	""	""	"388331.984831701"	"310805.5"	"65857.2265625"	""	""	""	""	""	"255408.958085017"	"442641.897816203"	""	""	""	""	""	""	""	""	"157788.625"	"397687.28125"	"385589.96875"	"391093.5"	""	"310805.5"	"499809.4375"	"302548.875"	"65857.2265625"	"78688.546875"	""	"61111.57421875"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"125197.9375"	"108048.296875"	"521044.8125"	"575326.578125"	"447537.28125"	""	""	"437800.0625"	""
"-2613638019378130261"	"High"	"IsMasterProtein"	"P04844"	"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2 OS=Homo sapiens OX=9606 GN=RPN2 PE=1 SV=3"	"False"	"6"	"2"	"69.2"	"373518.650077784"	""	"468682.678942114"	"180759.265625"	"276460.25"	"249755.820730494"	"119087.140043521"	"151689.90625"	"119684.975045633"	""	"190733.664800661"	"306469.35546875"	"328867.203125"	"346977.875"	"447894.671875"	"402089.5625"	""	""	""	""	"645697.5625"	"442860.96875"	"309831.2265625"	"496009.96484375"	""	"58960.3125"	"180759.265625"	"237857.05859375"	"339795.5625"	"276460.25"	"217762.734375"	""	""	"251945.484375"	"247585.1875"	""	"124875.90625"	"100346.265625"	"236563.859375"	"113566.71875"	""	"151689.90625"	""	""	"129160.6953125"	"110904.4296875"	""	""	""	""	""	""	"345025.1875"	"128392.6796875"	"201495.125"	"180546.953125"	"346748.71875"	""	"306469.35546875"	"247863.625"	""
"8288854614025876019"	"High"	"IsMasterProtein"	"P62258"	"14-3-3 protein epsilon OS=Homo sapiens OX=9606 GN=YWHAE PE=1 SV=1"	"False"	"16"	"2"	"29.2"	"270523.875"	"849703.291305102"	"1477444.18547824"	"3577406.3491266"	"1326577.1822556"	"1628391.89756221"	"449008.569548952"	"1353497.64219053"	"418471.025837512"	"1047539.07766563"	"2468004.64722117"	"3914749.32516157"	""	"25088.263671875"	"270523.875"	"341379.9375"	"643258.09375"	"736399.34375"	"1129687.015625"	"980440.421875"	"538677.078125"	"1298975.9375"	"2019738.46875"	"1680432.453125"	"2010679.98828125"	"3369768.03125"	"3797838.921875"	"4050307.640625"	"1112396.015625"	"1721355.421875"	"1042736.1328125"	"1581996.875"	"1774547.46875"	"2005392.1875"	"1494274.015625"	"1271713.5"	"342799.09765625"	"494188.2421875"	"521004.734375"	"407959.3125"	"1194307.546875"	"1967806.796875"	"1215760.7265625"	"1506839.15625"	"516653.65625"	"468895.921875"	"365001.625"	"373468.8046875"	"1188581.28125"	"1035888.8984375"	"780103.375"	"1059320.28125"	"2524456.546875"	"1528461.65625"	"2882602.703125"	"2412815.125"	"3244839.109375"	"3510474.84375"	"4365581"	"4702965.140625"	""
"-4844902181037291409"	"High"	"IsMasterProtein"	"P62314"	"Small nuclear ribonucleoprotein Sm D1 OS=Homo sapiens OX=9606 GN=SNRPD1 PE=1 SV=1"	"False"	"28"	"2"	"13.3"	"108626.21875"	"188798.25"	"376688.25"	"518147.5859375"	"176410.8125"	"256266.319341835"	""	""	""	"140959.546875"	"271851.59375"	"628368.796875"	""	""	"108626.21875"	""	""	"49103.1484375"	"188798.25"	"276366.625"	""	"370232.875"	"455692.4453125"	"376688.25"	""	"491253.75"	"641229.84375"	"518147.5859375"	"201896.96875"	"176410.8125"	""	"97364.3671875"	"291559.46875"	"357475"	"225245.390625"	"196306.78125"	""	""	""	""	""	""	""	""	""	""	""	""	""	"140959.546875"	""	""	"329832.375"	""	"43114.41796875"	"271851.59375"	"628368.796875"	""	"508528.09375"	"654972.390625"	""
"3849836082424785333"	"High"	"IsMasterProtein"	"Q14574"	"Desmocollin-3 OS=Homo sapiens OX=9606 GN=DSC3 PE=1 SV=3"	"False"	"5"	"4"	"99.9"	"418151.660832068"	"1312881.80028921"	"451765.15625"	"848768.19151333"	"339239.631471694"	"316930.817878983"	"458352.010269389"	"654209.560290375"	"222476.6875"	"353904.654836834"	"410395.28125"	"509339.474003145"	"143481.984375"	"225570.21875"	"775150.25"	"923010.375"	"1276436.1875"	"435886.5546875"	"1350368.03125"	"2420147.34375"	""	"292203.75"	"646888.75"	"451765.15625"	"296231.96875"	"1084689.625"	"929151.1875"	"775339.3125"	"292612.6875"	"393296.4375"	"629379.65625"	"223712.796875"	"503375.609375"	"320530.890625"	"313371.1796875"	"173057.0625"	"761924.8125"	"420244.953125"	"499914.546875"	"146022.25"	"731714.5625"	"802465.53125"	"459877.609375"	"584914.078125"	"269887.15625"	"189945.375"	"222476.6875"	""	"446621.59375"	"274900.328125"	"355583.3125"	"352233.921875"	"1013441.46875"	""	"275847.46875"	"410395.28125"	"829062.6875"	"394473.28125"	"516065.46875"	"502701.140625"	""
"917886673207992490"	"High"	"IsMasterProtein"	"H0Y586"	"Proteasome endopeptidase complex (Fragment) OS=Homo sapiens OX=9606 GN=PSMA7 PE=1 SV=1"	"False"	"16"	"2"	"21.2"	""	"177776.341208963"	""	"180236.8399156"	""	""	""	"115473.84375"	""	""	""	""	""	""	""	""	"179210.296875"	""	"176353.859375"	""	""	""	""	""	""	"203469.109375"	""	"159657.25"	""	""	""	""	""	""	""	""	""	""	""	""	"115473.84375"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"-5669236386910036788"	"High"	"IsMasterProtein"	"P46783"	"40S ribosomal protein S10 OS=Homo sapiens OX=9606 GN=RPS10 PE=1 SV=1"	"False"	"24"	"3"	"18.9"	"24267.75390625"	"45714.78125"	"269264.4609375"	"344019.0546875"	"113605.1015625"	"63214.1103848542"	"55686.2562075281"	"56896.9765625"	"63249.78515625"	"83386.23828125"	"573444.536021555"	"500094.273628881"	""	""	"24267.75390625"	""	"45714.78125"	""	"31292.29296875"	"57546.48828125"	""	"179585.66015625"	"382865.015625"	"269264.4609375"	""	"344019.0546875"	"435942.453125"	"258783.703125"	"113605.1015625"	""	""	""	"47057.6875"	"84917.5546875"	""	""	"46145.2734375"	""	""	"67199.9296875"	""	"56896.9765625"	""	""	""	"63249.78515625"	""	""	""	"83386.23828125"	""	""	"567117.296875"	"579842.3671875"	"517079.765625"	"680289.265625"	"330777.578125"	"442465.08203125"	"565229.421875"	"634247.78125"	""
"-4172399289928752630"	"High"	"IsMasterProtein"	"P59190"	"Ras-related protein Rab-15 OS=Homo sapiens OX=9606 GN=RAB15 PE=1 SV=1"	"False"	"10"	"1"	"24.4"	"253370.025579191"	"288393.79396291"	"893801"	"908933.020700216"	"766571.625"	"805351.116999705"	"428471.727368927"	"449462.15625"	"411190.299782406"	"386997.238956559"	"914789.5"	"822194.5625"	""	"186912.9375"	"343456"	""	""	"211061.03125"	"394061.28125"	""	"468820.71875"	"893801"	""	"1290942.5"	"335477.875"	"1100220.25"	"794020.75"	"1040475.625"	"693235.1875"	"994795.5625"	""	"766571.625"	"929639.75"	"1091884.375"	"641428.8125"	"697679.3125"	"331430.125"	"594207.875"	"432029.3125"	"424943.4375"	""	"886797.0625"	"449462.15625"	"368189.21875"	""	"374511.46875"	""	"451461.375"	"409109.65625"	""	""	"366080"	""	"661609.8125"	"914789.5"	"970947.125"	""	"502153.71875"	"822194.5625"	"934820.8125"	""
"-7631092510034682888"	"High"	"IsMasterProtein"	"P31025"	"Lipocalin-1 OS=Homo sapiens OX=9606 GN=LCN1 PE=1 SV=1"	"False"	"35"	"4"	"19.2"	"116290.0625"	"1355086.70486721"	"225793.71875"	"2005202.37814526"	"196606.875"	"1440067.34162287"	"196900.279398684"	"1016259.90616794"	"260364.567287115"	"746250.860789825"	"320797.974258299"	"1393884.35638475"	"116290.0625"	""	"104322.40625"	"228768.78125"	"1907578.03125"	"167392.46875"	"2971194.40625"	"962613.296875"	""	"335556.734375"	"177499.03515625"	"225793.71875"	"1977901.890625"	"2828783.25"	"981683.03125"	"2032879.6875"	"262312.3125"	"79395.4921875"	"196606.875"	""	"5926878.25"	"597837.0859375"	"3468827.875"	"317536.46875"	"170506.828125"	""	"227379.28125"	""	"3709325.15625"	"1096278.125"	"942082.28125"	"460954.71875"	"378517"	"246747.279296875"	"269513.9375"	"251525.796875"	"519900.78125"	"1522293.3125"	"547557.89453125"	"1017043.7734375"	"361194.5625"	"365423.78125"	"284919.40625"	"219424.6640625"	"1017821.578125"	"548850.125"	"1908894.09375"	"2984739.390625"	""
"-6979633451004201219"	"High"	"IsMasterProtein"	"P31946"	"14-3-3 protein beta/alpha OS=Homo sapiens OX=9606 GN=YWHAB PE=1 SV=3"	"False"	"13"	"1"	"28.1"	""	"24036.763671875"	"57365.00390625"	"62740.9296875"	""	""	"8116.111328125"	"14792.5791015625"	""	""	"39327.04296875"	"56940.9624210521"	""	""	""	""	""	""	""	"24036.763671875"	""	""	""	"57365.00390625"	""	""	""	"62740.9296875"	""	""	""	""	""	""	""	""	""	""	"8116.111328125"	""	""	""	"14792.5791015625"	""	""	""	""	""	""	""	""	""	""	"39327.04296875"	"95291.5703125"	"35797.8515625"	""	""	"70155.0859375"	"46215.796875"	""
"-1787588940823929001"	"High"	"IsMasterProtein"	"P61224"	"Ras-related protein Rap-1b OS=Homo sapiens OX=9606 GN=RAP1B PE=1 SV=1"	"False"	"18"	"3"	"20.8"	"38202.40625"	"257624.706634149"	"313075.13104442"	"385076.970909785"	"401740.715689573"	"455064.534551788"	"249013.070221004"	"386943.253671563"	"175629.774271392"	"188548.663872411"	"520837.764939906"	"511101.906201543"	"22656.681640625"	""	"38202.40625"	"44264.46484375"	"284788.84375"	"114327.078125"	"233051.578125"	"289869.71875"	"163269.94921875"	"223263.265625"	"439015.515625"	"644046.8515625"	"210458.3125"	"450893.875"	"344802.46875"	"430055.71875"	"400724.625"	"548088.1484375"	"402759.3828125"	"318557.0625"	"473344.671875"	"493196.609375"	"437490.359375"	"363251.703125"	"159951.44140625"	"370619.953125"	"186552.609375"	"332386.1796875"	"333207.15625"	"625020.5625"	"257627.828125"	"449345.3359375"	"125324.875"	"207241.19921875"	"186449.09375"	"165438.28125"	"182975.46875"	"183773.484375"	"203508.75"	"193447.921875"	"509782.9375"	"445554.9375"	"532132.3203125"	"576614.6796875"	"542284.921875"	"401097.0625"	"568398.671875"	"481712.0078125"	""
"2962281166201317424"	"High"	"IsMasterProtein"	"P35579"	"Myosin-9 OS=Homo sapiens OX=9606 GN=MYH9 PE=1 SV=4"	"False"	"3"	"3"	"226.4"	""	"252210.43977488"	"149293.11859311"	"283992.991171401"	"88219.0779026941"	"213126.115234375"	"16897.5346549021"	"41882.529296875"	""	"21992.330078125"	"105334.830756165"	"331410.805003998"	""	""	""	""	"236108.98828125"	"11195.6328125"	"360549.6640625"	"269409.9296875"	"122939.0625"	"140669.546875"	"259616.443359375"	"158445.34765625"	"103913.009765625"	"359718.998046875"	"423202.02734375"	"224208.39453125"	"82042.318359375"	"190785.543945313"	"94860.8701171875"	"36547.044921875"	"286696.73828125"	""	"213126.115234375"	"134453.921875"	""	""	"8788.7568359375"	"32487.720703125"	"21385.609375"	"252012.375"	"41882.529296875"	""	""	""	""	""	""	""	""	"21992.330078125"	"107720.890625"	"174383.765625"	"53865.3359375"	"103001.623046875"	"75104.921875"	"252350.79296875"	"435239.8515625"	"479525.869140625"	""
"5504785154014210479"	"High"	"IsMasterProtein"	"Q99959"	"Plakophilin-2 OS=Homo sapiens OX=9606 GN=PKP2 PE=1 SV=2"	"False"	"4"	"2"	"97.4"	""	""	"115709.3046875"	""	"114884.498415374"	"106642.585801509"	"122836.2578125"	"177670.344909979"	""	""	"98413.03125"	""	""	""	""	""	""	""	""	""	""	""	""	"115709.3046875"	""	""	""	""	"119196.2578125"	"110728.7109375"	"151656.125"	"87250.640625"	""	""	"133891.1875"	"84939.4296875"	"107072.28125"	"122836.2578125"	"189739.15625"	""	"142932.234375"	"220851.171875"	"241784.75"	"84301.484375"	""	""	""	""	""	""	""	""	""	""	""	"98413.03125"	""	""	""	""	""
"7054273267636823051"	"High"	"IsMasterProtein"	"Q08211"	"ATP-dependent RNA helicase A OS=Homo sapiens OX=9606 GN=DHX9 PE=1 SV=4"	"False"	"4"	"4"	"140.9"	""	"56292.18359375"	"432956.765625"	"905400.416288799"	"201362.53125"	"391905.828311291"	""	"162510.898630121"	""	""	"275421.375"	"858905.639042819"	""	""	""	""	""	"45020.87109375"	"56292.18359375"	"212681.5390625"	""	"381675.40625"	"432956.765625"	"518205.99609375"	"107908.9140625"	"799783.25"	"1183807.265625"	"1024965.09375"	"201362.53125"	""	""	""	"767668.796875"	"427990.75"	"358863.3125"	"125582.21875"	""	""	""	""	"246108.953125"	"301513.6875"	"72680.3671875"	"107309.3515625"	""	""	""	""	""	""	""	""	"321122.59375"	"197238.375"	""	"275421.375"	"888450.375"	"830343.390625"	"675912.796875"	"1158366.828125"	""
"-8184691105517631334"	"High"	"IsMasterProtein"	"Q9P035"	"Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 3 OS=Homo sapiens OX=9606 GN=HACD3 PE=1 SV=2"	"False"	"8"	"2"	"43.1"	""	""	"269497.453354184"	"303655.988470325"	"242300.183294405"	"166203.115477883"	"49430.77734375"	"54289.8163037132"	""	"123792.8671875"	"105941.578125"	"361055.587003411"	""	""	""	""	""	""	""	""	"59008.69140625"	"222376.3515625"	"326603.421875"	"335059.328125"	"63866.6953125"	"240511.109375"	"383379.2109375"	"512845.484375"	"295872.1953125"	"362864.390625"	"198428.171875"	"79297.0859375"	"338911.7109375"	"478192.484375"	"61318.91015625"	"81506.40625"	""	""	""	"49430.77734375"	""	"50268.69140625"	""	"58632.6015625"	""	""	""	""	"123792.8671875"	""	""	""	"105941.578125"	""	"93881.2421875"	"390649.359375"	"137229.53125"	"340853.5859375"	"382454.9375"	"408866.375"	""
"-8792861286859247065"	"High"	"IsMasterProtein"	"A0A2R8Y6J3"	"60S ribosomal protein L5 (Fragment) OS=Homo sapiens OX=9606 GN=RPL5 PE=1 SV=1"	"False"	"11"	"2"	"27.0"	"381927.263942792"	"170761.3125"	"495012.021852084"	"325469.56577742"	"362249.737307106"	"412866.850216406"	"426103.488408295"	"496062.1484375"	"76088.6490052562"	"110583.359375"	"758183.961331357"	"610125.376064201"	"288583.4375"	"231765.064453125"	"505463.640625"	"559806.0625"	""	"84376.265625"	"213574.0859375"	"170761.3125"	"256872.09765625"	"404139.21875"	"606318.046875"	"804913.578125"	"92606.30859375"	"237661.09375"	"598786.146484375"	"445720.5703125"	"467891.09375"	"331077.015625"	"385807.46875"	"340130.4609375"	"383009.23046875"	"445052.03125"	"451746.953125"	"69932.390625"	"712292.8203125"	"338349.4765625"	"273979.69921875"	"536617.30078125"	""	"539742.7734375"	"366429.046875"	"496062.1484375"	"243802.8046875"	"91019.6875"	"52576.328125"	"63606.92578125"	"132774.02734375"	"110583.359375"	"89337.46875"	""	"880549.09375"	"709352.515625"	"694498.3984375"	"810376.9375"	"697344.609375"	"499166.21875"	"533814.9453125"	"750650.546875"	""
"-2836831182499166141"	"High"	"IsMasterProtein"	"O00148"	"ATP-dependent RNA helicase DDX39A OS=Homo sapiens OX=9606 GN=DDX39A PE=1 SV=2"	"False"	"8"	"3"	"49.1"	"44821.19921875"	"479733.875"	"414779.107076605"	"2129551.99549276"	"335196.359375"	"648484.286709907"	"224272.70703125"	"466838.375"	"154549.917348686"	"673519.0625"	"461028.712149155"	"474281.1875"	""	""	""	"44821.19921875"	""	""	"479733.875"	""	"112532.634765625"	"393278.5"	"650320.9375"	"437455.15625"	"431019"	"2051119.5625"	"2368574.65625"	"2210983.59375"	"335196.359375"	"395336.53125"	"274167.2578125"	""	"1893873.1875"	"440309.125"	"955083.25"	"369500.09375"	"213683.14453125"	"224272.70703125"	"289552.7890625"	""	"829930.75"	"466838.375"	""	"452620.125"	"198328.64453125"	"189223.10546875"	"126230.234375"	"35960.6953125"	"804291.6875"	"404126.34375"	""	"673519.0625"	"553240.96875"	"453288.953125"	"383951.1328125"	"468900.625"	"474281.1875"	""	"483408.15625"	"462761.96875"	""
"5966605329502245695"	"High"	"IsMasterProtein"	"P10599"	"Thioredoxin OS=Homo sapiens OX=9606 GN=TXN PE=1 SV=3"	"False"	"24"	"2"	"11.7"	"165936.499007574"	"1560380.59725474"	"290702.46875"	"749153.722942208"	"156381.84375"	"912385.830295375"	"556131.131980498"	"1724984.15163018"	"593069.52133904"	"252622.622380766"	"524508.056446592"	"1022594.67389285"	"186590.78125"	""	"147568.5"	""	"1358353.28125"	"364144.1796875"	"1792455.3515625"	"2471210"	""	"124474.015625"	"306194.0390625"	"290702.46875"	"319576.75"	"454476.03125"	"1259227.25"	"1234897.46875"	"165488.59375"	"125852.4375"	"156381.84375"	""	"944363.15625"	"983557.5625"	"881491.296875"	"577667.3125"	"301526.265625"	"942239.8203125"	"347426.6796875"	"890207.5"	"2194570.25"	"1363627.28125"	"642892.390625"	"2182099.4375"	"559103.75"	"443273.0625"	"772292.2265625"	"629098.7265625"	"233783.28125"	"783960.25"	"129314.0859375"	"272980.125"	"266951.8125"	"648152.328125"	"716104.078125"	"424450.6875"	"1233606.1875"	"230740.5"	"895426.84375"	"1167822.78125"	""
"2087285006199939008"	"High"	"IsMasterProtein"	"P61626"	"Lysozyme C OS=Homo sapiens OX=9606 GN=LYZ PE=1 SV=1"	"False"	"25"	"4"	"16.5"	"3054866.91120123"	"2058015.32046158"	"1712280.15902807"	"2175826.57747099"	"639945.0625"	"1076748.1169917"	"993015.404216189"	"1877559.25562007"	"605017.4375"	"1110526.91406719"	"686491.9375"	"2342114.16410342"	"14126951.3632813"	"496414.125"	"4310818.5"	"2164835.25"	"2139004.875"	"887085.5"	"2187387.046875"	"1980092.2890625"	"1416136.375"	"2070353.8125"	"736498.8125"	"2554846.5"	"2207988.5703125"	"4373234.53125"	"1266164.6328125"	"2144133.0625"	"811156.75"	"262377.125"	"639945.0625"	""	"5245337.515625"	"780207.421875"	"1403273.48828125"	"826201.390625"	"1709889.125"	"576692.125"	""	""	"3140435.67578125"	"2500648.625"	"1409725.75"	"630163.953125"	"682677.75"	"236901.1875"	""	"605017.4375"	"1471477.7421875"	"1049250.26171875"	"597599.00390625"	"1175382.1484375"	""	"220573.359375"	"686491.9375"	"1430239.7578125"	"1750608.7890625"	"2135519.796875"	"2568694.875"	"3199135.03125"	""
"-7514992090714602827"	"High"	"IsMasterProtein"	"Q5VVC8"	"60S ribosomal protein L11 OS=Homo sapiens OX=9606 GN=RPL11 PE=1 SV=2"	"False"	"14"	"2"	"19.0"	"362891.258750083"	"372736.190776659"	"1462843.98463117"	"1522875.41638265"	"1101345.96238428"	"1544262.71651921"	"562009.601900032"	"929883.686540521"	"375988.4375"	"648294.502192724"	"1768041.39778295"	"1839895.4273958"	"88735.765625"	"226034.6328125"	"582610.125"	"589135.328125"	"167165.078125"	"347021.4140625"	"670182.171875"	"400356.46875"	"744313.5625"	"1699321.5625"	"1259274.625"	"1926661.375"	"645362.4375"	"1220886.34375"	"1971124"	"1899562.1875"	"1416072.4375"	"1055935"	"1148709.84375"	"1033216.78125"	"1855864.5625"	"1978000.4375"	"919506.59375"	"1284979.1875"	"290059.15625"	"778239.0625"	"834259.96875"	"405858.3125"	"598581.9375"	"1775294.4375"	"756955.84375"	"1142317.1875"	"375988.4375"	"432704.046875"	""	"340312"	"741662.53125"	"689820.09375"	"318973.125"	"609268.65625"	"1534006.75"	"1414036.8125"	"2631448.25"	"2037781.375"	"564904.4375"	"1683763.9375"	"2010504.625"	"2608778.0625"	""
"-7122760670967298836"	"High"	"IsMasterProtein"	"G3V1B3"	"60S ribosomal protein L21 OS=Homo sapiens OX=9606 GN=RPL21 PE=1 SV=1"	"False"	"17"	"1"	"9.9"	"144722.265132766"	"199917.03125"	"405649.37255859"	"228367.5"	"291225.09375"	"246174.453125"	"204945.8125"	"257946.53125"	"157286.717274509"	"136578.563200089"	"541448.592406094"	"338500.65922791"	"91199.0234375"	"69884.6484375"	"229657.4375"	"332949.25"	"86042.6640625"	""	"199917.03125"	"210281.453125"	""	"488902.1875"	"336573.28125"	""	""	"251607.109375"	"219607.96875"	"228367.5"	"316623.53125"	"272698.8125"	"291225.09375"	""	"246174.453125"	"268437.6875"	""	"123545.8359375"	"192215.890625"	"204945.8125"	"276037.59375"	""	"148291.875"	"257946.53125"	"263863.15625"	""	""	"193388.625"	""	"127924.3359375"	""	"157929.984375"	""	"118113.7578125"	"644143.0625"	"455215.09375"	"492403.03125"	"595379.3125"	"400070.03125"	"299406.34375"	"351678.71875"	"325816.40625"	""
"6509099056822078364"	"High"	"IsMasterProtein"	"Q02978"	"Mitochondrial 2-oxoglutarate/malate carrier protein OS=Homo sapiens OX=9606 GN=SLC25A11 PE=1 SV=3"	"False"	"18"	"4"	"34.0"	"110266.3203125"	"120470.572565988"	"790376.879527886"	"1010647.88355554"	"464042.674361411"	"763523.343562573"	"144358.265625"	"314125.810031378"	"173527.633665355"	"169348.296875"	"847324.80688334"	"1046243.56993166"	""	""	""	"110266.3203125"	""	"84347.84375"	""	"172063.1875"	"374804.42578125"	"801129.1796875"	"779768.890625"	"1038547.4375"	"502050.875"	"951033.84375"	"1073998.734375"	"1236723.5703125"	"507665.25"	"898797.40625"	"424168.4921875"	"284059.75"	"871163.921875"	"1241864.5625"	"669182.78125"	"386526.03125"	""	"176154.640625"	"125530.5390625"	"144358.265625"	"278329.42578125"	"496592.578125"	"191476.625"	"354526.0234375"	"392913.03125"	"132652.28125"	"198051.234375"	"152040.65625"	"154464.703125"	"203805.875"	""	"169348.296875"	"877909.4296875"	"721656.53125"	"867887.0625"	"827249.71875"	"937717.234375"	"1043854.140625"	"1048638.46875"	"1316863.53125"	"Met-loss+Acetyl [N-Term]"
"7245763616426795722"	"High"	"IsMasterProtein"	"Q9NZ01"	"Very-long-chain enoyl-CoA reductase OS=Homo sapiens OX=9606 GN=TECR PE=1 SV=1"	"False"	"7"	"2"	"36.0"	"65249.4140625"	"52294.7725878541"	"303851.346243984"	"709294.045755229"	"373418.665116733"	"572817.596266878"	"163717.17038596"	"234729.659802465"	"102701.145378799"	"204923.282785514"	"474685.913262613"	"924555.786187715"	""	""	"65249.4140625"	""	"26484.4921875"	"33002.96484375"	"82863.5625"	"159451.5625"	"53487.25390625"	"198071"	"466123.96875"	"731776.09375"	"66631.5234375"	"596903.34375"	"842846.75"	"1222147.28125"	"414084"	"545738.140625"	"156347.15625"	"336746.890625"	"603500.15625"	"908984.9375"	"543694.96875"	"479230.546875"	"143351.28125"	"186976.4375"	"111226.5859375"	"192947.21875"	"191246.203125"	"386167.34375"	"161174.53125"	"288099.90625"	"107961.125"	"154547.296875"	"65547.5234375"	"97697.4375"	"199936.03125"	"210034.9375"	"131928.296875"	"224734.015625"	"312070.9375"	"420019.8125"	"598949.90625"	"536466.875"	"922331.28125"	"338786.71875"	"926785.65625"	"984919.671875"	""
"-899078266345960906"	"High"	"IsMasterProtein"	"E7ESP9"	"160 kDa neurofilament protein OS=Homo sapiens OX=9606 GN=NEFM PE=1 SV=1"	"False"	"2"	"1"	"98.3"	""	""	""	""	"83183.46875"	"68978.5336653819"	"123990.254900331"	"298838.125"	"73116.8451728112"	""	"94932.171875"	"81035.46875"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"83183.46875"	""	""	""	""	"135673.265625"	"35069.828125"	"132644.453125"	"115900.6875"	"191569.8984375"	"111791.34375"	""	"394446.15625"	"298838.125"	"296681.6875"	""	"89838.578125"	""	"59507.54296875"	""	""	""	""	"94932.171875"	"71254.90625"	""	"151928.859375"	""	"81035.46875"	""	""	""
