"Proteins Unique Sequence ID"	"Protein FDR Confidence Combined"	"Master"	"Accession"	"Description"	"Exp q-value Combined"	"Contaminant"	"Sum PEP Score"	"Coverage in Percent"	"Number of Peptides"	"Number of Protein Unique Peptides"	"Number of Unique Peptides"	"Score Sequest HT Sequest HT"	"Number of Razor Peptides"	"Abundance Ratio Heavy Sample  Light Control"	"Abundance Ratio log2 Heavy Sample  Light Control"	"Abundance Ratio Adj P-Value Heavy Sample  Light Control"	"Abundance Ratio Variability in Percent Heavy Sample  Light Control"	"Abundance Ratios by Bio Rep Heavy Samplerep1  Light Controlrep1"	"Abundance Ratios by Bio Rep Heavy Samplerep2  Light Controlrep2"	"Abundance Ratios by Bio Rep Heavy Samplerep3  Light Controlrep3"	"Abundance Ratios by Bio Rep Heavy Samplerep4  Light Controlrep4"	"Abundance Ratios by Bio Rep Heavy Samplerep5  Light Controlrep5"	"Abundance Ratios by Bio Rep Heavy Samplerep6  Light Controlrep6"	"Abundance Ratios log2 by Bio Rep Heavy Samplerep1  Light Controlrep1"	"Abundance Ratios log2 by Bio Rep Heavy Samplerep2  Light Controlrep2"	"Abundance Ratios log2 by Bio Rep Heavy Samplerep3  Light Controlrep3"	"Abundance Ratios log2 by Bio Rep Heavy Samplerep4  Light Controlrep4"	"Abundance Ratios log2 by Bio Rep Heavy Samplerep5  Light Controlrep5"	"Abundance Ratios log2 by Bio Rep Heavy Samplerep6  Light Controlrep6"	"Abundances Grouped Light Control"	"Abundances Grouped Heavy Sample"	"Abundances by Bio Rep Light Controlrep1"	"Abundances by Bio Rep Light Controlrep2"	"Abundances by Bio Rep Light Controlrep3"	"Abundances by Bio Rep Light Controlrep4"	"Abundances by Bio Rep Light Controlrep5"	"Abundances by Bio Rep Light Controlrep6"	"Abundances by Bio Rep Heavy Samplerep1"	"Abundances by Bio Rep Heavy Samplerep2"	"Abundances by Bio Rep Heavy Samplerep3"	"Abundances by Bio Rep Heavy Samplerep4"	"Abundances by Bio Rep Heavy Samplerep5"	"Abundances by Bio Rep Heavy Samplerep6"	"Abundances Scaled F1 Light Control rep1"	"Abundances Scaled F2 Light Control rep2"	"Abundances Scaled F3 Light Control rep3"	"Abundances Scaled F4 Light Control rep4"	"Abundances Scaled F5 Light Control rep5"	"Abundances Scaled F6 Light Control rep6"	"Abundances Scaled F1 Heavy Sample rep1"	"Abundances Scaled F2 Heavy Sample rep2"	"Abundances Scaled F3 Heavy Sample rep3"	"Abundances Scaled F4 Heavy Sample rep4"	"Abundances Scaled F5 Heavy Sample rep5"	"Abundances Scaled F6 Heavy Sample rep6"	"Abundances Normalized F1 Light Control rep1"	"Abundances Normalized F2 Light Control rep2"	"Abundances Normalized F3 Light Control rep3"	"Abundances Normalized F4 Light Control rep4"	"Abundances Normalized F5 Light Control rep5"	"Abundances Normalized F6 Light Control rep6"	"Abundances Normalized F1 Heavy Sample rep1"	"Abundances Normalized F2 Heavy Sample rep2"	"Abundances Normalized F3 Heavy Sample rep3"	"Abundances Normalized F4 Heavy Sample rep4"	"Abundances Normalized F5 Heavy Sample rep5"	"Abundances Normalized F6 Heavy Sample rep6"	"Abundance F1 Light Control rep1"	"Abundance F2 Light Control rep2"	"Abundance F3 Light Control rep3"	"Abundance F4 Light Control rep4"	"Abundance F5 Light Control rep5"	"Abundance F6 Light Control rep6"	"Abundance F1 Heavy Sample rep1"	"Abundance F2 Heavy Sample rep2"	"Abundance F3 Heavy Sample rep3"	"Abundance F4 Heavy Sample rep4"	"Abundance F5 Heavy Sample rep5"	"Abundance F6 Heavy Sample rep6"	"Found in Sample in S1 F1 Light Control rep1"	"Found in Sample in S2 F2 Light Control rep2"	"Found in Sample in S3 F3 Light Control rep3"	"Found in Sample in S4 F4 Light Control rep4"	"Found in Sample in S5 F5 Light Control rep5"	"Found in Sample in S6 F6 Light Control rep6"	"Found in Sample in S7 F1 Heavy Sample rep1"	"Found in Sample in S8 F2 Heavy Sample rep2"	"Found in Sample in S9 F3 Heavy Sample rep3"	"Found in Sample in S10 F4 Heavy Sample rep4"	"Found in Sample in S11 F5 Heavy Sample rep5"	"Found in Sample in S12 F6 Heavy Sample rep6"	"Number of Protein Groups"
"-7786113619019667331"	"High"	"IsMasterProtein"	"C9J8H1"	"V-type proton ATPase subunit E 1 (Fragment) OS=Homo sapiens OX=9606 GN=ATP6V1E1 PE=1 SV=1"	"0.000"	"False"	"17.076"	"17"	"2"	"0"	"2"	"20.73"	"0"	"0.930"	"-0.10"	"0.975768814830094"	"17.84"	"1.211"	"0.941"	"0.801"	"1.078"	"0.843"	"0.920"	"0.28"	"-0.09"	"-0.32"	"0.11"	"-0.25"	"-0.12"	"108.9"	"91.1"	"83.7"	"118.0"	"129.1"	"94.8"	"120.6"	"100.1"	"84.0"	"105.1"	"89.5"	"92.3"	"94.9"	"88.0"	"83.7"	"118.0"	"129.1"	"94.8"	"120.6"	"100.1"	"84.0"	"105.1"	"89.5"	"92.3"	"94.9"	"88.0"	"696276.010596814"	"982183.89947179"	"1074488.67798177"	"789142.636958367"	"1004151.328125"	"833352.043527929"	"699004.467915591"	"874655.712602129"	"744903.009516623"	"767975.119256347"	"789635.911013115"	"732032.316075188"	"664256.42578125"	"807351.9609375"	"861602.97265625"	"616746.009765625"	"1004151.328125"	"599204.421875"	"601798.55078125"	"652674.5234375"	"538912.6953125"	"542233.767578125"	"702717.6015625"	"476353.2265625"	"Peak Found"	"High"	"High"	"Peak Found"	"High"	"Peak Found"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"1"
"779708130048871486"	"High"	"IsMasterProtein"	"O43464"	"Serine protease HTRA2, mitochondrial OS=Homo sapiens OX=9606 GN=HTRA2 PE=1 SV=2"	"0.000"	"False"	"17.053"	"11"	"2"	"0"	"2"	"9.01"	"0"	"1.325"	"0.41"	"0.787555103819611"	"50.12"	"1.053"	"0.924"	"1.666"	"0.830"	"1.872"	"2.249"	"0.07"	"-0.11"	"0.74"	"-0.27"	"0.90"	"1.17"	"73.3"	"126.7"	"70.6"	"115.8"	"70.0"	"117.8"	"58.5"	"57.2"	"84.0"	"119.2"	"133.1"	"108.8"	"123.8"	"141.0"	"70.6"	"115.8"	"70.0"	"117.8"	"58.5"	"57.2"	"84.0"	"119.2"	"133.1"	"108.8"	"123.8"	"141.0"	"212509.663560037"	"348418.42972512"	"210626.073073206"	"354319.339374488"	"176013.046875"	"172193.587416484"	"252778.143446003"	"358531.074008064"	"400490.399220679"	"327240.891764332"	"372429.388232465"	"424197.392665276"	"202737"	"286398.8125"	"168895.265625"	"276914.5"	"176013.046875"	"123812.2109375"	"217625.962890625"	"267538.5234375"	"253902.921875"	"207625.34375"	"293251.96875"	"252017.9375"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"High"	"High"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"1"
"4306036841848923980"	"High"	"IsMasterProtein"	"Q08752"	"Peptidyl-prolyl cis-trans isomerase D OS=Homo sapiens OX=9606 GN=PPID PE=1 SV=3"	"0.000"	"False"	"17.029"	"10"	"2"	"2"	"2"	"18.37"	"0"	"1.294"	"0.37"	"0.755009914536563"	"2.35"	"1.316"	"1.301"	"1.287"	"1.313"	"1.104"	"1.042"	"0.40"	"0.38"	"0.36"	"0.39"	"0.14"	"0.06"	"83.8"	"116.2"	"87.8"	"82.2"	"61.9"	"86.3"	"90.5"	"93.4"	"128.7"	"124.3"	"82.0"	"132.6"	"113.1"	"117.2"	"87.8"	"82.2"	"61.9"	"86.3"	"90.5"	"93.4"	"128.7"	"124.3"	"82.0"	"132.6"	"113.1"	"117.2"	"920633.466793187"	"862910.796433498"	"649250.846414723"	"905453.809121886"	"949068.796875"	"980002.149856399"	"1350160.98365393"	"1303899.66365487"	"860145.070440176"	"1391562.64925808"	"1186553.46590768"	"1230045.35659048"	"878296.375"	"709309.859375"	"520616.4296875"	"707647.765625"	"949068.796875"	"704650.125"	"1162403.046875"	"972979.515625"	"622286.515625"	"982521.75"	"1055944.890625"	"800423.78125"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"High"	"1"
"-2508537007644640386"	"High"	"IsMasterProtein"	"A0A0J9YXS4"	"MICOS complex subunit (Fragment) OS=Homo sapiens OX=9606 GN=APOO PE=1 SV=1"	"0.000"	"False"	"16.984"	"51"	"2"	"0"	"2"	"35.67"	"0"	"1.081"	"0.11"	"0.902406265823914"	"15.79"	"1.094"	"1.068"	"0.969"	"1.199"	"0.880"	"1.265"	"0.13"	"0.09"	"-0.05"	"0.26"	"-0.18"	"0.34"	"105.6"	"94.4"	"131.9"	"82.5"	"91.3"	"89.3"	"171.4"	"86.2"	"71.7"	"78.5"	"83.0"	"75.3"	"127.3"	"111.7"	"131.9"	"82.5"	"91.3"	"89.3"	"171.4"	"86.2"	"71.7"	"78.5"	"83.0"	"75.3"	"127.3"	"111.7"	"386732.775689551"	"241705.398303057"	"267639.614609051"	"261814.260727828"	"502287.5"	"252730.035327782"	"210098.931573511"	"230055.572846619"	"243236.76332543"	"220573.647913602"	"373030.406253063"	"327247.556821976"	"368948.12890625"	"198681.048828125"	"214612.859375"	"204618.142578125"	"502287.5"	"181720.265625"	"38808.796875"	"38246.66796875"	"20604.201171875"	"155737.44140625"	"331969.4921875"	"212948.8359375"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"1"
"5275540959932174837"	"High"	"IsMasterProtein"	"Q14847"	"LIM and SH3 domain protein 1 OS=Homo sapiens OX=9606 GN=LASP1 PE=1 SV=2"	"0.000"	"False"	"16.880"	"15"	"3"	"0"	"3"	"6.00"	"0"	"1.195"	"0.26"	"0.841878884873088"	"11.91"	"1.309"	"1.057"	"1.216"	"1.368"	"1.175"	"1.117"	"0.39"	"0.08"	"0.28"	"0.45"	"0.23"	"0.16"	"91.2"	"108.8"	"83.2"	"99.6"	"94.1"	"78.6"	"88.1"	"96.3"	"102.9"	"110.6"	"120.4"	"105.2"	"106.4"	"114.6"	"83.2"	"99.6"	"94.1"	"78.6"	"88.1"	"96.3"	"102.9"	"110.6"	"120.4"	"105.2"	"106.4"	"114.6"	"1255944.9336272"	"1501970.32992368"	"1419919.69874679"	"1186238.51172911"	"1328722.33984375"	"1452815.49523702"	"1552651.84623189"	"1669378.72686368"	"1816021.52689852"	"1587031.50411227"	"1605726.5908378"	"1728536.20240611"	"1198187.90234375"	"1234614.7109375"	"1138594.625"	"927092.0546875"	"1328722.33984375"	"1018318.171875"	"1336734.84765625"	"1245702.6796875"	"1313831.5234375"	"1011746.234375"	"1428977.9921875"	"1114144.28125"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"Peak Found"	"High"	"1"
"6087199310060456450"	"High"	"IsMasterProtein"	"Q9UI30"	"Multifunctional methyltransferase subunit TRM112-like protein OS=Homo sapiens OX=9606 GN=TRMT112 PE=1 SV=1"	"0.000"	"False"	"16.856"	"21"	"2"	"0"	"2"	"30.65"	"0"	"1.020"	"0.03"	"0.951374858595963"	"19.65"	"1.024"	"0.945"	"1.222"	"1.017"	"1.216"	"0.780"	"0.03"	"-0.08"	"0.29"	"0.02"	"0.28"	"-0.36"	"94.7"	"105.3"	"102.2"	"98.4"	"94.4"	"92.1"	"86.7"	"96.6"	"112.5"	"105.9"	"121.4"	"101.7"	"106.7"	"81.5"	"102.2"	"98.4"	"94.4"	"92.1"	"86.7"	"96.6"	"112.5"	"105.9"	"121.4"	"101.7"	"106.7"	"81.5"	"1743804.89261869"	"1677941.42259734"	"1610004.38005896"	"1570065.25316565"	"1478353.5625"	"1647807.73074688"	"1918793.95408776"	"1805584.17633433"	"2071198.11067408"	"1734129.4187303"	"1819374.53779053"	"1390394.79865401"	"1663612.6875"	"1379262.375"	"1291018.3125"	"1227067.75"	"1478353.5625"	"1184821.8125"	"1651960"	"1347340.1875"	"1498443.34375"	"1224393.21875"	"1619108.875"	"904767.5"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"60449036275146197"	"High"	"IsMasterProtein"	"F8W8A6"	"3-hydroxyisobutyryl-CoA hydrolase, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=HIBCH PE=1 SV=1"	"0.000"	"False"	"16.841"	"34"	"2"	"1"	"1"	"18.74"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"
"2331175161516182807"	"High"	"IsMasterProtein"	"Q6YN16"	"Hydroxysteroid dehydrogenase-like protein 2 OS=Homo sapiens OX=9606 GN=HSDL2 PE=1 SV=1"	"0.000"	"False"	"16.786"	"16"	"4"	"4"	"4"	"19.98"	"0"	"0.731"	"-0.45"	"0.780160261453149"	"26.21"	"0.756"	"0.525"	"0.707"	"1.133"	"1.040"	"0.692"	"-0.40"	"-0.93"	"-0.50"	"0.18"	"0.06"	"-0.53"	"83.5"	"116.5"	"133.7"	"76.5"	"78.7"	"73.6"	"73.3"	"80.8"	"99.1"	"117.4"	"95.8"	"99.9"	"150.7"	"120.4"	"133.7"	"76.5"	"78.7"	"73.6"	"73.3"	"80.8"	"99.1"	"117.4"	"95.8"	"99.9"	"150.7"	"120.4"	"4985765.26972202"	"2850869.43566467"	"2932630.484185"	"2744874.56764823"	"2732011.375"	"3013632.3750051"	"3694353.59296294"	"4374686.01362986"	"3573062.73198474"	"3724688.32142364"	"5619011.30651641"	"4487787.74088925"	"4756485.3125"	"2343405.375"	"2351595.875"	"2145227.4375"	"2732011.375"	"2166889.5625"	"2871684.125"	"3264422.8671875"	"2584992.734375"	"2141385.71875"	"5000504.78125"	"2920324.859375"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"High"	"1"
"-8408515885765956307"	"High"	"IsMasterProtein"	"A0A2R8Y6Y7"	"Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial OS=Homo sapiens OX=9606 GN=SUCLA2 PE=1 SV=1"	"0.000"	"False"	"16.772"	"19"	"4"	"0"	"4"	"12.79"	"0"	"0.554"	"-0.85"	"0.397579040798186"	"19.35"	"0.552"	"0.675"	"0.512"	"1.308"	"0.409"	"0.556"	"-0.86"	"-0.57"	"-0.97"	"0.39"	"-1.29"	"-0.85"	"139.7"	"60.3"	"148.2"	"132.4"	"140.4"	"126.8"	"151.2"	"135.9"	"63.4"	"58.9"	"60.2"	"55.6"	"58.2"	"68.9"	"148.2"	"132.4"	"140.4"	"126.8"	"151.2"	"135.9"	"63.4"	"58.9"	"60.2"	"55.6"	"58.2"	"68.9"	"2513570.3632105"	"2245523.8812823"	"2381200.34818919"	"2150157.04619438"	"2565079.15235969"	"2304632.96770637"	"1075086.57650794"	"999178.098820521"	"1021511.30298098"	"943673.458263471"	"986910.14709049"	"1169385.41822295"	"2163073.625"	"1110096.78125"	"1909419.1875"	"1680432.30273438"	"1719588.875"	"1657098.3125"	"835255.375"	"649925.6875"	"692583.25"	"592183"	"805845.4375"	"760950.71875"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"Peak Found"	"1"
"-278084852242495840"	"High"	"IsMasterProtein"	"P62861"	"40S ribosomal protein S30 OS=Homo sapiens OX=9606 GN=FAU PE=1 SV=1"	"0.000"	"False"	"16.696"	"19"	"2"	"0"	"2"	"77.13"	"0"	"1.415"	"0.50"	"0.777699617830048"	"1.83"	"1.662"	"1.362"	"1.405"	"1.426"	"1.403"	"1.438"	"0.73"	"0.45"	"0.49"	"0.51"	"0.49"	"0.52"	"82.9"	"117.1"	"82.5"	"88.7"	"83.2"	"80.3"	"90.2"	"75.4"	"123.2"	"118.4"	"115.9"	"114.0"	"125.0"	"103.4"	"82.5"	"88.7"	"83.2"	"80.3"	"90.2"	"75.4"	"123.2"	"118.4"	"115.9"	"114.0"	"125.0"	"103.4"	"9785703.03084156"	"10520585.4002204"	"9870042.6672281"	"9521205.30304767"	"10698519.25"	"8945711.13872261"	"14610684.0973674"	"14046218.5621656"	"13745761.2824091"	"13523182.1142123"	"14825655.5759017"	"12268138.9416217"	"9335688.75"	"8647886.875"	"7914516.25"	"7441196.4375"	"10698519.25"	"6432227.1875"	"12578873.125"	"10481391.5625"	"9944603.75"	"9548129.625"	"13193737.75"	"7983209.8125"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"3504989653461023373"	"High"	"IsMasterProtein"	"P51570"	"Galactokinase OS=Homo sapiens OX=9606 GN=GALK1 PE=1 SV=1"	"0.000"	"False"	"16.696"	"16"	"2"	"0"	"2"	"4.66"	"0"	"2.076"	"1.05"	"0.304222255308968"	"19.92"	"2.241"	"2.924"	"0.748"	"2.405"	"1.924"	"1.847"	"1.16"	"1.55"	"-0.42"	"1.27"	"0.94"	"0.89"	"69.1"	"130.9"	"121.4"	"41.3"	"62.2"	"44.9"	"72.2"	"60.3"	"272.1"	"120.7"	"46.5"	"108.1"	"138.8"	"111.4"	"121.4"	"41.3"	"62.2"	"44.9"	"72.2"	"60.3"	"272.1"	"120.7"	"46.5"	"108.1"	"138.8"	"111.4"	"251066.966812482"	"85354.0682448698"	"128694.323969661"	"92915.7090714693"	"149206.578125"	"124650.55312699"	"562622.819168048"	"249596.618894173"	"96221.9060185344"	"223481.563300512"	"287074.489643527"	"230260.907300408"	"239521.171875"	"70160.765625"	"103196.4453125"	"72617.28125"	"149206.578125"	"89627.3828125"	"484382.59375"	""	"69613.3671875"	"157790.59375"	""	"149837"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"1"
"-4078763853778873139"	"High"	"IsMasterProtein"	"O95816"	"BAG family molecular chaperone regulator 2 OS=Homo sapiens OX=9606 GN=BAG2 PE=1 SV=1"	"0.000"	"False"	"16.683"	"36"	"5"	"5"	"5"	"12.93"	"0"	"1.212"	"0.28"	"0.8349817657123"	"13.12"	"1.004"	"1.319"	"1.288"	"1.140"	"1.448"	"1.105"	"0.01"	"0.40"	"0.37"	"0.19"	"0.53"	"0.14"	"82.3"	"117.7"	"87.6"	"71.0"	"90.8"	"78.5"	"80.2"	"77.1"	"110.0"	"114.1"	"128.6"	"112.8"	"141.6"	"107.7"	"87.6"	"71.0"	"90.8"	"78.5"	"80.2"	"77.1"	"110.0"	"114.1"	"128.6"	"112.8"	"141.6"	"107.7"	"2766608.74418745"	"2241337.24906873"	"2867290.53369908"	"2477707.42643859"	"2531002.65333585"	"2435203.21075672"	"3473439.75901255"	"3603086.76306284"	"4059006.0071048"	"3562206.97687828"	"4471474.64717679"	"3400680.79635222"	"1497284.25"	"1842371.90625"	"2299201.5625"	"1099637.96875"	"1174742.875"	"1750982.125"	"2543602.34375"	"2300305.71875"	"2936556.625"	"2515119.125"	"3390387.75"	"2212914.96875"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"1"
"-6544991709027333095"	"High"	"IsMasterProtein"	"M0R257"	"Ras-related protein Rab-3A (Fragment) OS=Homo sapiens OX=9606 GN=RAB3A PE=1 SV=1"	"0.000"	"False"	"16.617"	"36"	"3"	"0"	"1"	"28.59"	"0"	"0.195"	"-2.36"	"1.37620413820018E-06"	"29.40"	"0.254"	"0.212"	"0.180"	"0.111"	"0.233"	"0.156"	"-1.98"	"-2.24"	"-2.48"	"-3.17"	"-2.10"	"-2.68"	"167.8"	"32.2"	"123.3"	"141.5"	"175.1"	"261.0"	"122.2"	"196.1"	"31.3"	"29.9"	"31.5"	"28.9"	"28.5"	"30.6"	"123.3"	"141.5"	"175.1"	"261.0"	"122.2"	"196.1"	"31.3"	"29.9"	"31.5"	"28.9"	"28.5"	"30.6"	"3927446.65019116"	"4507005.11477974"	"5577817.84422623"	"8312629.61379505"	"3892903.75"	"6245940.68586039"	"997929.93795411"	"953310.092493936"	"1002878.59388779"	"920570.812787457"	"908143.601381684"	"973083.113670536"	"3746835.5"	"3704743.5"	"4472699"	"6496647"	"3892903.75"	"4491013.5"	"859154.4375"	"711367"	"725549.5"	"649974.9375"	"808180.6875"	"633211.5"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"
"8249329923731337218"	"High"	"IsMasterProtein"	"Q86U38"	"Nucleolar protein 9 OS=Homo sapiens OX=9606 GN=NOP9 PE=1 SV=1"	"0.000"	"False"	"16.585"	"7"	"2"	"1"	"2"	"5.55"	"0"	"0.100"	"-3.32"	"8.84552008238929E-17"	"0.00"	"0.100"	"0.100"	"0.100"	"0.100"	"0.100"	"0.100"	"-3.32"	"-3.32"	"-3.32"	"-3.32"	"-3.32"	"-3.32"	"200.0"	""	"195.5"	"186.9"	"213.9"	"212.4"	"199.4"	"191.9"	""	""	""	""	""	""	"195.5"	"186.9"	"213.9"	"212.4"	"199.4"	"191.9"	""	""	""	""	""	""	"1153009.84997908"	"1102325.20481152"	"1261820.65392894"	"1252703.72227558"	"1175832.875"	"1131990.24965608"	""	""	""	""	""	""	""	""	""	""	"1175832.875"	""	""	""	""	""	""	""	"High"	"Not Found"	"High"	"High"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"1"
"92352165089450524"	"High"	"IsMasterProtein"	"O15355"	"Protein phosphatase 1G OS=Homo sapiens OX=9606 GN=PPM1G PE=1 SV=1"	"0.000"	"False"	"16.551"	"5"	"2"	"2"	"2"	"29.51"	"0"	"1.140"	"0.19"	"0.875427676020339"	"9.01"	"1.293"	"1.129"	"1.218"	"1.079"	"1.152"	"1.026"	"0.37"	"0.18"	"0.28"	"0.11"	"0.20"	"0.04"	"93.0"	"107.0"	"85.4"	"91.1"	"88.4"	"97.9"	"93.9"	"101.9"	"113.8"	"102.7"	"108.9"	"105.4"	"107.2"	"103.4"	"85.4"	"91.1"	"88.4"	"97.9"	"93.9"	"101.9"	"113.8"	"102.7"	"108.9"	"105.4"	"107.2"	"103.4"	"2202446.2690176"	"2348819.00930605"	"2280435.50366556"	"2525699.25827031"	"2420771"	"2627194.09901321"	"2935237.95794332"	"2648442.89797178"	"2808257.49761792"	"2717486.95386556"	"2764436.16274806"	"2667643.75073399"	"2101162.5625"	"1930721.5625"	"1828618.625"	"1973933.3125"	"2420771"	""	"2527053.875"	"1976287.5625"	"2031681.4375"	"1918699.125"	"2460143.875"	"1735907.9375"	"High"	"Peak Found"	"High"	"High"	"High"	"Not Found"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"1"
"-3532720828751184257"	"High"	"IsMasterProtein"	"Q9UM00"	"Calcium load-activated calcium channel OS=Homo sapiens OX=9606 GN=TMCO1 PE=1 SV=2"	"0.000"	"False"	"16.480"	"6"	"1"	"0"	"1"	"53.75"	"0"	"0.856"	"-0.22"	"0.919027246641791"	"8.47"	"0.668"	"0.887"	"0.812"	"0.995"	"0.911"	"0.826"	"-0.58"	"-0.17"	"-0.30"	"-0.01"	"-0.13"	"-0.28"	"109.7"	"90.3"	"114.4"	"115.2"	"103.9"	"106.2"	"95.1"	"115.0"	"76.4"	"102.2"	"84.4"	"105.6"	"86.6"	"95.1"	"114.4"	"115.2"	"103.9"	"106.2"	"95.1"	"115.0"	"76.4"	"102.2"	"84.4"	"105.6"	"86.6"	"95.1"	"1955362.45970012"	"1969758.88253689"	"1776289.76798268"	"1815240.53356744"	"1624925.25"	"1966213.71406374"	"1305798.19833896"	"1747001.01259604"	"1442442.9999577"	"1805784.67803041"	"1479809.96359427"	"1624954.74349637"	"1865441.375"	"1619135.375"	"1424358"	"1418681.875"	"1624925.25"	"1413765"	"1124209.5"	"1303625"	"1043559.8125"	"1274985.875"	"1316921.5"	"1057402"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"8013273140133158732"	"High"	"IsMasterProtein"	"Q9H3P7"	"Golgi resident protein GCP60 OS=Homo sapiens OX=9606 GN=ACBD3 PE=1 SV=4"	"0.000"	"False"	"16.423"	"7"	"2"	"2"	"2"	"12.24"	"0"	"0.825"	"-0.28"	"0.96028138515843"	"93.31"	"2.972"	"3.849"	"0.537"	"0.405"	"1.057"	"0.644"	"1.57"	"1.94"	"-0.90"	"-1.30"	"0.08"	"-0.63"	"44.2"	"155.8"	"43.6"	"20.7"	"68.7"	"62.9"	"47.4"	"48.8"	"163.4"	"223.4"	"176.1"	"54.0"	"234.2"	"56.8"	"43.6"	"20.7"	"68.7"	"62.9"	"47.4"	"48.8"	"163.4"	"223.4"	"176.1"	"54.0"	"234.2"	"56.8"	"171040.319540107"	"81167.3975067424"	"269572.999323746"	"246687.240453961"	"185842.65625"	"191342.595595497"	"641046.736916559"	"876584.424166879"	"690705.327899426"	"211928.131159197"	"918803.422679723"	"222958.258240797"	"163174.703125"	"66719.3359375"	"216163.1875"	"192795.78125"	"185842.65625"	"137580.90625"	"551900.6171875"	"654113.7421875"	"499702.46484375"	"149633.21875"	"817667.140625"	"145084.96875"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"Peak Found"	"1"
"6821127370945399140"	"High"	"IsMasterProtein"	"Q5JVF3"	"PCI domain-containing protein 2 OS=Homo sapiens OX=9606 GN=PCID2 PE=1 SV=2"	"0.000"	"False"	"16.419"	"8"	"2"	"2"	"2"	"31.40"	"0"	"0.606"	"-0.72"	"0.815018162018451"	"2.37"	"0.599"	"0.594"	"0.599"	"0.729"	"0.612"	"0.628"	"-0.74"	"-0.75"	"-0.74"	"-0.46"	"-0.71"	"-0.67"	"124.2"	"75.8"	"132.2"	"130.2"	"110.0"	"94.4"	"151.3"	"121.7"	"79.2"	"77.3"	"65.9"	"68.8"	"92.6"	"76.4"	"132.2"	"130.2"	"110.0"	"94.4"	"151.3"	"121.7"	"79.2"	"77.3"	"65.9"	"68.8"	"92.6"	"76.4"	"309180.572822255"	"304288.293348032"	"257210.432273277"	"220662.758507604"	"353811.875"	"284543.678911299"	"185052.637146943"	"180601.296968383"	"154166.69760639"	"160817.828201835"	"216441.130095356"	"178663.956689289"	"294962.3125"	"250123.984375"	"206249.984375"	"172456.625"	"353811.875"	"204595.203125"	"159318.59375"	"134766.015625"	"111534.5078125"	"113546.4609375"	"192616.609375"	"116261.46875"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"Peak Found"	"High"	"1"
