"Proteins Unique Sequence ID"	"Checked"	"Protein FDR Confidence Combined"	"Master"	"Accession"	"Description"	"Exp q-value Combined"	"Contaminant"	"Sum PEP Score"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Sequest HT Sequest HT"	"Number of Peptides by Search Engine Sequest HT"	"Number of Razor Peptides"	"Abundance Ratio F1 Light  F1 Heavy"	"Abundance Ratio F2 Light  F2 Heavy"	"Abundance Ratio F3 Light  F3 Heavy"	"Abundance Ratio F4 Light  F4 Heavy"	"Abundance Ratio F5 Light  F5 Heavy"	"Abundance Ratio F6 Light  F6 Heavy"	"Abundance Ratio Adj P-Value F1 Light  F1 Heavy"	"Abundance Ratio Adj P-Value F2 Light  F2 Heavy"	"Abundance Ratio Adj P-Value F3 Light  F3 Heavy"	"Abundance Ratio Adj P-Value F4 Light  F4 Heavy"	"Abundance Ratio Adj P-Value F5 Light  F5 Heavy"	"Abundance Ratio Adj P-Value F6 Light  F6 Heavy"	"Abundance Ratio Variability in Percent F1 Light  F1 Heavy"	"Abundance Ratio Variability in Percent F2 Light  F2 Heavy"	"Abundance Ratio Variability in Percent F3 Light  F3 Heavy"	"Abundance Ratio Variability in Percent F4 Light  F4 Heavy"	"Abundance Ratio Variability in Percent F5 Light  F5 Heavy"	"Abundance Ratio Variability in Percent F6 Light  F6 Heavy"	"Abundances Grouped F1 Light"	"Abundances Grouped F1 Heavy"	"Abundances Grouped F2 Light"	"Abundances Grouped F2 Heavy"	"Abundances Grouped F3 Light"	"Abundances Grouped F3 Heavy"	"Abundances Grouped F4 Light"	"Abundances Grouped F4 Heavy"	"Abundances Grouped F5 Light"	"Abundances Grouped F5 Heavy"	"Abundances Grouped F6 Light"	"Abundances Grouped F6 Heavy"	"Abundances by Bio Rep F1 Light1"	"Abundances by Bio Rep F1 Heavy1"	"Abundances by Bio Rep F2 Light2"	"Abundances by Bio Rep F2 Heavy2"	"Abundances by Bio Rep F3 Light3"	"Abundances by Bio Rep F3 Heavy3"	"Abundances by Bio Rep F4 Light4"	"Abundances by Bio Rep F4 Heavy4"	"Abundances by Bio Rep F5 Light5"	"Abundances by Bio Rep F5 Heavy5"	"Abundances by Bio Rep F6 Light6"	"Abundances by Bio Rep F6 Heavy6"	"Abundances Scaled F1 Light Sample 1"	"Abundances Scaled F1 Heavy Control 1"	"Abundances Scaled F2 Light Sample 2"	"Abundances Scaled F2 Heavy Control 2"	"Abundances Scaled F3 Light Sample 3"	"Abundances Scaled F3 Heavy Control 3"	"Abundances Scaled F4 Light Sample 4"	"Abundances Scaled F4 Heavy Control 4"	"Abundances Scaled F5 Light Sample 5"	"Abundances Scaled F5 Heavy Control 5"	"Abundances Scaled F6 Light Sample 6"	"Abundances Scaled F6 Heavy Control 6"	"Abundances Normalized F1 Light Sample 1"	"Abundances Normalized F1 Heavy Control 1"	"Abundances Normalized F2 Light Sample 2"	"Abundances Normalized F2 Heavy Control 2"	"Abundances Normalized F3 Light Sample 3"	"Abundances Normalized F3 Heavy Control 3"	"Abundances Normalized F4 Light Sample 4"	"Abundances Normalized F4 Heavy Control 4"	"Abundances Normalized F5 Light Sample 5"	"Abundances Normalized F5 Heavy Control 5"	"Abundances Normalized F6 Light Sample 6"	"Abundances Normalized F6 Heavy Control 6"	"Abundance F1 Light Sample 1"	"Abundance F1 Heavy Control 1"	"Abundance F2 Light Sample 2"	"Abundance F2 Heavy Control 2"	"Abundance F3 Light Sample 3"	"Abundance F3 Heavy Control 3"	"Abundance F4 Light Sample 4"	"Abundance F4 Heavy Control 4"	"Abundance F5 Light Sample 5"	"Abundance F5 Heavy Control 5"	"Abundance F6 Light Sample 6"	"Abundance F6 Heavy Control 6"	"Found in Sample in S1 F1 Light Sample 1"	"Found in Sample in S7 F1 Heavy Control 1"	"Found in Sample in S2 F2 Light Sample 2"	"Found in Sample in S8 F2 Heavy Control 2"	"Found in Sample in S3 F3 Light Sample 3"	"Found in Sample in S9 F3 Heavy Control 3"	"Found in Sample in S4 F4 Light Sample 4"	"Found in Sample in S10 F4 Heavy Control 4"	"Found in Sample in S5 F5 Light Sample 5"	"Found in Sample in S11 F5 Heavy Control 5"	"Found in Sample in S6 F6 Light Sample 6"	"Found in Sample in S12 F6 Heavy Control 6"	"Number of Protein Groups"	"Modifications"
"5516289566189376071"	"False"	"High"	"IsMasterProtein"	"Q13084"	"39S ribosomal protein L28, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL28 PE=1 SV=4"	"0.000"	"False"	"35.640"	"29"	"4"	"34"	"4"	"256"	"30.1"	"8.29"	"82.01"	"4"	"0"	"1.519"	"2.327"	"3.007"	"2.351"	"2.342"	"2.140"	"0.775714531775683"	"0.154611485989102"	"0.0740509126105175"	"0.204347381424031"	"0.144200067538181"	"0.264004812064373"	"0.00"	"49.63"	"0.20"	"23.31"	"77.59"	"57.70"	"58.2"	"70.9"	"152.4"	"73.6"	"155.9"	"70.3"	"125.7"	"62.4"	"146.9"	"74.9"	"140.8"	"68.0"	"58.2"	"70.9"	"152.4"	"73.6"	"155.9"	"70.3"	"125.7"	"62.4"	"146.9"	"74.9"	"140.8"	"68.0"	"58.2"	"70.9"	"152.4"	"73.6"	"155.9"	"70.3"	"125.7"	"62.4"	"146.9"	"74.9"	"140.8"	"68.0"	"805007.501210803"	"979732.398444871"	"2106746.54934285"	"1017815.77150278"	"2155616.47797829"	"971275.60882058"	"1737709.20227668"	"863076.9765625"	"2031168.14207459"	"1035396.95992159"	"1945990.97511504"	"940146.893255146"	"572482.0625"	"812952.9609375"	"1543596.453125"	"867518.8359375"	"1728417.875"	"913540.9609375"	"1486638.875"	"863076.9765625"	"1709747.296875"	"1019192.9921875"	"1654786.234375"	"932838.75"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"721169718826189063"	"False"	"High"	"IsMasterProtein"	"Q8IX12"	"Cell division cycle and apoptosis regulator protein 1 OS=Homo sapiens OX=9606 GN=CCAR1 PE=1 SV=2"	"0.000"	"False"	"35.539"	"7"	"6"	"28"	"6"	"1150"	"132.7"	"5.76"	"49.41"	"6"	"0"	"0.994"	"1.193"	"1.109"	"1.073"	"1.134"	"1.047"	"0.971802681492896"	"0.858341441947119"	"0.95130151042139"	"0.967913975627795"	"0.924220493727925"	"0.995288956327412"	"23.75"	"11.32"	"12.98"	"11.05"	"10.67"	"22.54"	"85.0"	"100.3"	"88.5"	"92.3"	"93.1"	"116.2"	"103.4"	"112.4"	"91.4"	"111.8"	"89.1"	"116.4"	"85.0"	"100.3"	"88.5"	"92.3"	"93.1"	"116.2"	"103.4"	"112.4"	"91.4"	"111.8"	"89.1"	"116.4"	"85.0"	"100.3"	"88.5"	"92.3"	"93.1"	"116.2"	"103.4"	"112.4"	"91.4"	"111.8"	"89.1"	"116.4"	"46856991.1007214"	"55271302.5040962"	"48757805.9847555"	"50887768.5034002"	"51313268.6521224"	"64040839.1855445"	"56982352.9749221"	"61967462.625"	"50359955.6511229"	"61637781.9791594"	"49128980.2220277"	"64137632.9691821"	"33322406.1484375"	"45862491.734375"	"35724456.9375"	"43373367.6875"	"41144040.078125"	"60234118.140625"	"48749342.53125"	"61967462.625"	"42390778.125"	"60673150.375"	"41777151.703125"	"63639065.125"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"60449036275146197"	"False"	"High"	"IsMasterProtein"	"F8W8A6"	"3-hydroxyisobutyryl-CoA hydrolase, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=HIBCH PE=1 SV=1"	"0.000"	"False"	"35.512"	"45"	"3"	"30"	"1"	"128"	"14.6"	"5.15"	"50.20"	"3"	"0"	"1.226"	"1.353"	"1.352"	"1.284"	"1.342"	"1.339"	"0.949549402621101"	"0.879339766736445"	"0.900810745594425"	"0.904879120800995"	"0.875671914620811"	"0.887178202160791"	"0.00"	"0.00"	"0.00"	"0.00"	"0.00"	"0.00"	"101.1"	"82.5"	"91.1"	"67.3"	"120.8"	"89.4"	"124.0"	"96.5"	"116.2"	"86.6"	"128.4"	"95.9"	"101.1"	"82.5"	"91.1"	"67.3"	"120.8"	"89.4"	"124.0"	"96.5"	"116.2"	"86.6"	"128.4"	"95.9"	"101.1"	"82.5"	"91.1"	"67.3"	"120.8"	"89.4"	"124.0"	"96.5"	"116.2"	"86.6"	"128.4"	"95.9"	"2015058.42913544"	"1643516.20260213"	"1815173.91330132"	"1341580.38416141"	"2407645.08546923"	"1780597.95613193"	"2470787.56292973"	"1923566.25"	"2315246.51199643"	"1725753.42495318"	"2558878.88190895"	"1911231.52812853"	"1433011.25"	"1363741.125"	"1329963.5"	"1143474.375"	"1930499.625"	"1674755.5"	"2113799.5"	"1923566.25"	"1948871.875"	"1698745.375"	"2175959.5"	"1896374.75"	"Peak Found"	"High"	"High"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"High"	"High"	"1"	"Met-loss [N-Term]"
"-8133999276561542569"	"False"	"High"	"IsMasterProtein"	"Q86X55"	"Histone-arginine methyltransferase CARM1 OS=Homo sapiens OX=9606 GN=CARM1 PE=1 SV=3"	"0.000"	"False"	"35.393"	"19"	"6"	"10"	"6"	"608"	"65.8"	"6.73"	"24.12"	"6"	"0"	"0.515"	"0.563"	"0.770"	"0.563"	"1.073"	"0.751"	"0.211934265773273"	"0.202759700304097"	"0.767911354480727"	"0.353680350561456"	"0.995555135873248"	"0.738821222435525"	"41.90"	"0.00"	"15.38"	"0.00"	"93.71"	"12.69"	"51.7"	"120.5"	"44.4"	"148.5"	"68.4"	"179.9"	"9.7"	"162.6"	"44.7"	"153.0"	"59.2"	"157.3"	"51.7"	"120.5"	"44.4"	"148.5"	"68.4"	"179.9"	"9.7"	"162.6"	"44.7"	"153.0"	"59.2"	"157.3"	"51.7"	"120.5"	"44.4"	"148.5"	"68.4"	"179.9"	"9.7"	"162.6"	"44.7"	"153.0"	"59.2"	"157.3"	"1472037.5594893"	"3434787.18694067"	"1265788.77437238"	"4231295.92539771"	"1948714.93356004"	"5126822.29072372"	"277219.251499734"	"4633427.8125"	"1273163.09274878"	"4360414.73166838"	"1687450.96054269"	"4481742.43360224"	"1046841.29882813"	"2850084.796875"	"927433.375"	"3606476.75"	"1562519.9375"	"4822073.28125"	"237165.640625"	"4633427.8125"	"1071692.25"	"4292174.21875"	"1434935.03125"	"4446904.03125"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"High"	"1"	"Met-loss+Acetyl [N-Term]"
"5402441647647125323"	"False"	"High"	"IsMasterProtein"	"O75880"	"Protein SCO1 homolog, mitochondrial OS=Homo sapiens OX=9606 GN=SCO1 PE=1 SV=1"	"0.000"	"False"	"35.341"	"28"	"4"	"25"	"4"	"301"	"33.8"	"8.88"	"53.03"	"4"	"0"	"0.596"	"0.656"	"0.532"	"0.588"	"0.538"	"0.543"	"0.0958232854827557"	"0.245211634073353"	"0.0246070266533357"	"0.0542722861297135"	"0.0265475534196685"	"0.0257493542266491"	"122.30"	"139.35"	"119.26"	"122.45"	"120.18"	"110.23"	"58.0"	"137.6"	"59.1"	"137.5"	"57.9"	"141.2"	"59.8"	"142.5"	"58.0"	"145.8"	"58.4"	"144.1"	"58.0"	"137.6"	"59.1"	"137.5"	"57.9"	"141.2"	"59.8"	"142.5"	"58.0"	"145.8"	"58.4"	"144.1"	"58.0"	"137.6"	"59.1"	"137.5"	"57.9"	"141.2"	"59.8"	"142.5"	"58.0"	"145.8"	"58.4"	"144.1"	"6364264.77251368"	"15087422.9684367"	"6479030.88609901"	"15075909.5016903"	"6349504.91076386"	"15485248.9964204"	"6560916.06598657"	"15624234.125"	"6357920.98913538"	"15983259.5311524"	"6406867.43112002"	"15802267.1214244"	"4525954.625"	"12519097.25"	"4747134.4375"	"12849708"	"5091164.359375"	"14564773.5"	"5612971.875"	"15624234.125"	"5351816.03125"	"15733121.4375"	"5448121.890625"	"15679429.6875"	"High"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"1274747088330592999"	"False"	"High"	"IsMasterProtein"	"O94973"	"AP-2 complex subunit alpha-2 OS=Homo sapiens OX=9606 GN=AP2A2 PE=1 SV=2"	"0.000"	"False"	"35.233"	"5"	"3"	"18"	"1"	"939"	"103.9"	"6.96"	"40.49"	"3"	"0"	"0.665"	"1.453"	"0.776"	"1.672"	"1.913"	"1.640"	"0.596149528654016"	"0.879339766736445"	"0.80477377842474"	"0.717709853798889"	"0.565590149655015"	"0.757144439491689"	"0.00"	"0.00"	"0.00"	"0.00"	"0.00"	"0.00"	"56.2"	"84.4"	"88.3"	"60.8"	"100.5"	"129.6"	"144.2"	"86.2"	"146.8"	"76.7"	"140.7"	"85.8"	"56.2"	"84.4"	"88.3"	"60.8"	"100.5"	"129.6"	"144.2"	"86.2"	"146.8"	"76.7"	"140.7"	"85.8"	"56.2"	"84.4"	"88.3"	"60.8"	"100.5"	"129.6"	"144.2"	"86.2"	"146.8"	"76.7"	"140.7"	"85.8"	"94524.9255226825"	"142125.68327912"	"148577.576375215"	"102257.227954087"	"169136.281659299"	"218071.981517881"	"242673.069728106"	"145127.015625"	"247083.315362068"	"129130.256361969"	"236774.163910582"	"144349.115492731"	"67221.515625"	"117931.6875"	"108861.609375"	"87157.296875"	"135616.96875"	"205109.328125"	"207610.8125"	"145127.015625"	"207983.78125"	"127109.3671875"	"201342.46875"	"143227.03125"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"1"	""
"8020980758363415249"	"False"	"High"	"IsMasterProtein"	"X6R3N0"	"Solute carrier family 27 (Fatty acid transporter), member 3, isoform CRA_d OS=Homo sapiens OX=9606 GN=SLC27A3 PE=1 SV=1"	"0.000"	"False"	"35.086"	"6"	"2"	"48"	"2"	"811"	"87.3"	"8.40"	"100.67"	"2"	"0"	"0.958"	"1.652"	"0.887"	"1.056"	"1.144"	"1.130"	"0.942469214378399"	"0.754497781005649"	"0.914372758003159"	"0.991400291599491"	"0.983079114056561"	"0.988456987980857"	"55.09"	"70.86"	"42.95"	"5.16"	"6.77"	"10.78"	"106.6"	"87.1"	"88.8"	"73.3"	"85.7"	"79.2"	"126.3"	"122.1"	"120.8"	"108.8"	"108.9"	"92.3"	"106.6"	"87.1"	"88.8"	"73.3"	"85.7"	"79.2"	"126.3"	"122.1"	"120.8"	"108.8"	"108.9"	"92.3"	"106.6"	"87.1"	"88.8"	"73.3"	"85.7"	"79.2"	"126.3"	"122.1"	"120.8"	"108.8"	"108.9"	"92.3"	"453961.737864462"	"370867.173642834"	"377948.720107387"	"312160.866526013"	"364673.830460224"	"337270.287587168"	"537696.186147273"	"519882.4765625"	"514184.937783951"	"463213.655459098"	"463414.959368449"	"393122.880215538"	"322835.44140625"	"307734.609375"	"276920.0234375"	"266065.2734375"	"292403.01953125"	"317222.23828125"	"460007.953125"	"519882.4765625"	"432818.0859375"	"455964.359375"	"394067.9609375"	"390066.9765625"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-630716066930521994"	"False"	"High"	"IsMasterProtein"	"P55957"	"BH3-interacting domain death agonist OS=Homo sapiens OX=9606 GN=BID PE=1 SV=1"	"0.000"	"False"	"35.072"	"22"	"2"	"21"	"2"	"195"	"22.0"	"5.44"	"33.19"	"2"	"0"	"2.383"	"1.612"	"1.412"	"3.196"	"3.091"	"1.690"	"0.206325968056472"	"0.764195834479262"	"0.890645435515187"	"0.0398949840060774"	"0.0487475863888733"	"0.615659292933159"	"0.00"	"50.42"	"100.48"	"0.00"	"0.00"	"116.99"	"20.4"	"109.1"	"120.2"	"96.5"	"133.6"	"148.6"	"45.6"	"14.3"	"45.0"	"146.7"	"163.0"	"157.1"	"20.4"	"109.1"	"120.2"	"96.5"	"133.6"	"148.6"	"45.6"	"14.3"	"45.0"	"146.7"	"163.0"	"157.1"	"20.4"	"109.1"	"120.2"	"96.5"	"133.6"	"148.6"	"45.6"	"14.3"	"45.0"	"146.7"	"163.0"	"157.1"	"138636.901285946"	"741145.399552466"	"816830.440448296"	"655564.790686982"	"907536.436140162"	"1009581.02349627"	"309785.105425544"	"96940.671875"	"306111.513428688"	"997189.187779059"	"1107702.48787683"	"1067213.0125687"	"98591.80078125"	"614980.52734375"	"598485.171875"	"558760.0625"	"727681.484375"	"949569.421875"	"265026.265625"	"96940.671875"	"257671.1015625"	"981583.171875"	"941942.1015625"	"1058917.1328125"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-9137773696009286865"	"False"	"High"	"IsMasterProtein"	"P58546"	"Myotrophin OS=Homo sapiens OX=9606 GN=MTPN PE=1 SV=2"	"0.000"	"False"	"35.071"	"35"	"3"	"17"	"3"	"118"	"12.9"	"5.52"	"48.07"	"3"	"0"	"0.681"	"0.633"	"0.625"	"0.731"	"0.737"	"0.650"	"0.418067450187855"	"0.187669709384089"	"0.321198547967533"	"0.533903630234386"	"0.536015480615832"	"0.354887062366428"	"85.73"	"90.30"	"95.85"	"64.58"	"83.53"	"88.92"	"80.0"	"119.1"	"86.5"	"113.2"	"80.1"	"106.8"	"90.3"	"123.6"	"95.1"	"115.6"	"82.9"	"106.8"	"80.0"	"119.1"	"86.5"	"113.2"	"80.1"	"106.8"	"90.3"	"123.6"	"95.1"	"115.6"	"82.9"	"106.8"	"80.0"	"119.1"	"86.5"	"113.2"	"80.1"	"106.8"	"90.3"	"123.6"	"95.1"	"115.6"	"82.9"	"106.8"	"5846511.22758704"	"8702096.65938488"	"6319783.81617683"	"8272042.98329925"	"5849320.77575339"	"7802551.16422108"	"6597110.57586611"	"9026255.25"	"6943920.71841829"	"8446913.87040223"	"6053417.45265731"	"7802179.63293213"	"4157753.5625"	"7220742.375"	"4630455.375"	"7050542.25"	"4690106.375"	"7338751.25"	"5643936.875"	"9026255.25"	"5845084.625"	"8314719.625"	"5147563.375"	"7741530.125"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Met-loss+Acetyl [N-Term]"
"8619472182958520531"	"False"	"High"	"IsMasterProtein"	"P61960"	"Ubiquitin-fold modifier 1 OS=Homo sapiens OX=9606 GN=UFM1 PE=1 SV=1"	"0.000"	"False"	"35.057"	"59"	"2"	"14"	"2"	"85"	"9.1"	"9.31"	"41.33"	"2"	"0"	"0.999"	"0.926"	"0.902"	"0.914"	"0.851"	"0.913"	"0.971802681492896"	"0.912916529659909"	"0.912579637593107"	"0.909606636947333"	"0.823274685569104"	"0.908922251261057"	"0.00"	"0.00"	"0.00"	"0.00"	"0.00"	"0.00"	"130.1"	"82.3"	"116.2"	"83.6"	"76.1"	"84.4"	"90.5"	"99.1"	"123.3"	"101.2"	"123.3"	"89.7"	"130.1"	"82.3"	"116.2"	"83.6"	"76.1"	"84.4"	"90.5"	"99.1"	"123.3"	"101.2"	"123.3"	"89.7"	"130.1"	"82.3"	"116.2"	"83.6"	"76.1"	"84.4"	"90.5"	"99.1"	"123.3"	"101.2"	"123.3"	"89.7"	"2881564.3663791"	"1823117.5380109"	"2575103.25288681"	"1852638.05198413"	"1685572.79071453"	"1869345.28229043"	"2005878.4930476"	"2195581.75"	"2732269.91405584"	"2242337.59486219"	"2732487.52222467"	"1987013.48704283"	"2049228"	"1512769"	"1886757.6875"	"1579066.125"	"1351527.125"	"1758227.5"	"1716062.125"	"2195581.75"	"2299903.6875"	"2207245"	"2323588.75"	"1971567.625"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"50673700961136540"	"False"	"High"	"IsMasterProtein"	"H3BQZ7"	"HCG2044799 OS=Homo sapiens OX=9606 GN=HNRNPUL2-BSCL2 PE=4 SV=1"	"0.000"	"False"	"34.991"	"16"	"7"	"25"	"7"	"746"	"84.6"	"4.93"	"52.08"	"7"	"0"	"1.227"	"1.307"	"1.370"	"1.553"	"1.359"	"1.127"	"0.880243470985607"	"0.77426787039308"	"0.754290025295245"	"0.482559636260179"	"0.717003447821621"	"0.968303974623745"	"56.25"	"21.56"	"47.35"	"72.07"	"47.56"	"69.34"	"122.2"	"87.4"	"128.5"	"76.5"	"121.0"	"76.6"	"126.3"	"67.0"	"114.6"	"93.4"	"118.7"	"67.9"	"122.2"	"87.4"	"128.5"	"76.5"	"121.0"	"76.6"	"126.3"	"67.0"	"114.6"	"93.4"	"118.7"	"67.9"	"122.2"	"87.4"	"128.5"	"76.5"	"121.0"	"76.6"	"126.3"	"67.0"	"114.6"	"93.4"	"118.7"	"67.9"	"8723803.51555821"	"6239906.26573826"	"9176533.10551783"	"5459352.57128644"	"8637225.36843788"	"5471148.11058292"	"9019093.70246448"	"4782401.46875"	"8183706.62280014"	"6668329.3732735"	"8475648.51240849"	"4848795.78195671"	"6203943.46875"	"5177689.625"	"6723572.875"	"4653191"	"6925505.9375"	"5145931.65625"	"7715983.375"	"4782401.46875"	"6888681.4375"	"6563969.984375"	"7207323.5"	"4811104.125"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-6950247271112546932"	"False"	"High"	"IsMasterProtein"	"Q9H3N1"	"Thioredoxin-related transmembrane protein 1 OS=Homo sapiens OX=9606 GN=TMX1 PE=1 SV=1"	"0.000"	"False"	"34.956"	"13"	"3"	"44"	"3"	"280"	"31.8"	"4.98"	"128.90"	"3"	"0"	"0.992"	"1.005"	"1.181"	"1.111"	"1.031"	"1.152"	"0.969025264181419"	"0.979539863233794"	"0.894506020350966"	"0.946598497528991"	"0.9986447301567"	"0.936152849499694"	"14.83"	"2.37"	"7.42"	"12.11"	"1.67"	"16.77"	"105.4"	"97.8"	"106.3"	"98.7"	"103.9"	"93.8"	"104.6"	"87.1"	"104.0"	"93.9"	"108.4"	"96.1"	"105.4"	"97.8"	"106.3"	"98.7"	"103.9"	"93.8"	"104.6"	"87.1"	"104.0"	"93.9"	"108.4"	"96.1"	"105.4"	"97.8"	"106.3"	"98.7"	"103.9"	"93.8"	"104.6"	"87.1"	"104.0"	"93.9"	"108.4"	"96.1"	"11994797.7604814"	"11129750.2409107"	"12095478.8863462"	"11234715.412193"	"11818849.0706392"	"10671430.3248715"	"11898733.847018"	"9908843.75"	"11832282.3653058"	"10682012.5512225"	"12332125.68807"	"10928289.2765755"	"8530115"	"9235137.5"	"8862261.25"	"9575728.25"	"9476597.625"	"10037098.25"	"10179563"	"9908843.75"	"9959890.75"	"10514839"	"10486704.25"	"10843339.25"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-8559290960834017297"	"False"	"High"	"IsMasterProtein"	"O14976"	"Cyclin-G-associated kinase OS=Homo sapiens OX=9606 GN=GAK PE=1 SV=2"	"0.000"	"False"	"34.952"	"3"	"2"	"41"	"2"	"1311"	"143.1"	"5.73"	"37.13"	"2"	"0"	"0.657"	"0.680"	"0.667"	"0.535"	"0.689"	"0.478"	"0.563960725347088"	"0.680882736821509"	"0.663919596983704"	"0.274329770414547"	"0.639260552116744"	"0.178286620753062"	"29.19"	"55.13"	"26.86"	"29.64"	"47.69"	"41.62"	"84.6"	"114.6"	"88.5"	"105.7"	"67.3"	"91.5"	"81.4"	"134.2"	"101.7"	"120.8"	"76.2"	"133.7"	"84.6"	"114.6"	"88.5"	"105.7"	"67.3"	"91.5"	"81.4"	"134.2"	"101.7"	"120.8"	"76.2"	"133.7"	"84.6"	"114.6"	"88.5"	"105.7"	"67.3"	"91.5"	"81.4"	"134.2"	"101.7"	"120.8"	"76.2"	"133.7"	"192124.042297387"	"260261.131085561"	"200983.823309675"	"239969.521673482"	"152893.742891909"	"207705.062744734"	"184773.015398441"	"304846.03515625"	"230910.052669031"	"274235.801465314"	"173047.983971607"	"303562.903160324"	"136629.24609375"	"215956.987304688"	"147259.25"	"204534.146484375"	"122593.365234375"	"195358.640625"	"158076.361328125"	"304846.03515625"	"194369.845703125"	"269944.009765625"	"147152.4921875"	"301203.185546875"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Met-loss+Acetyl [N-Term]"
"1095568573092082412"	"False"	"High"	"IsMasterProtein"	"Q16762"	"Thiosulfate sulfurtransferase OS=Homo sapiens OX=9606 GN=TST PE=1 SV=4"	"0.000"	"False"	"34.846"	"21"	"3"	"28"	"3"	"297"	"33.4"	"7.25"	"85.45"	"3"	"0"	"0.901"	"1.257"	"0.973"	"1.104"	"0.873"	"1.491"	"0.898538474750421"	"0.885378567238998"	"0.946865516431595"	"0.977185860028735"	"0.852928960953476"	"0.688146651594808"	"25.33"	"15.04"	"30.96"	"52.83"	"13.30"	"6.22"	"116.3"	"87.4"	"140.7"	"67.4"	"113.5"	"78.7"	"122.7"	"73.2"	"112.8"	"72.7"	"145.4"	"69.2"	"116.3"	"87.4"	"140.7"	"67.4"	"113.5"	"78.7"	"122.7"	"73.2"	"112.8"	"72.7"	"145.4"	"69.2"	"116.3"	"87.4"	"140.7"	"67.4"	"113.5"	"78.7"	"122.7"	"73.2"	"112.8"	"72.7"	"145.4"	"69.2"	"5136331.2202845"	"3861457.10769749"	"6213205.1045009"	"2974888.66609955"	"5014742.80859692"	"3475643.89705219"	"5418572.50746602"	"3234698.3125"	"4981681.55604601"	"3209945.0946982"	"6420635.82795683"	"3055957.51014625"	"3652708.1875"	"3204122.875"	"4552366"	"2535598.3125"	"4020924.5"	"3269044.375"	"4635678.125"	"3234698.3125"	"4193358.6875"	"3159709.4375"	"5459829.9375"	"3032202.3125"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"1"	""
"2874885037648560876"	"False"	"High"	"IsMasterProtein"	"O60869"	"Endothelial differentiation-related factor 1 OS=Homo sapiens OX=9606 GN=EDF1 PE=1 SV=1"	"0.000"	"False"	"34.835"	"26"	"3"	"25"	"3"	"148"	"16.4"	"9.95"	"57.27"	"3"	"0"	"0.664"	"0.719"	"0.739"	"0.709"	"0.850"	"0.689"	"0.480414616885552"	"0.497121332277526"	"0.668828988194364"	"0.572183540941729"	"0.816018120755379"	"0.448432908343275"	"7.67"	"0.08"	"7.18"	"7.22"	"8.89"	"6.97"	"75.9"	"77.1"	"129.3"	"62.7"	"135.8"	"64.2"	"141.0"	"66.4"	"158.7"	"72.6"	"143.7"	"72.7"	"75.9"	"77.1"	"129.3"	"62.7"	"135.8"	"64.2"	"141.0"	"66.4"	"158.7"	"72.6"	"143.7"	"72.7"	"75.9"	"77.1"	"129.3"	"62.7"	"135.8"	"64.2"	"141.0"	"66.4"	"158.7"	"72.6"	"143.7"	"72.7"	"4223070.89831541"	"4287409.378894"	"7191784.02814452"	"3490383.92899891"	"7554390.52239142"	"3573212.84904892"	"7843947.88311926"	"3693502.125"	"8826123.44321536"	"4036367.99228476"	"7993607.93833193"	"4044785.63486542"	"3003242"	"3557565.46875"	"5269363"	"2974972.375"	"6057266.5625"	"3360813.625"	"6710626.75"	"3693502.125"	"7429439.4375"	"3973198.8125"	"6797417.125"	"4013343.875"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Met-loss+Acetyl [N-Term]"
